PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Order_Value,Defect_Rate,Delivery_Time,Compliance_Flag,Efficiency,Project_Progress,Week
PO-00224,Gamma_Co,2022-12-13,2022-12-18 00:00:00.000000000,MRO,Delivered,0.21216407355021222,0.49110139326756846,0.4406848756624542,0.16822429906542055,Yes,0.14469767021726876,0.13732970027247957,0.4,0,0.0,0.6,224
PO-00225,Gamma_Co,2022-01-22,2022-01-24 00:00:00.000000000,Raw Materials,Delivered,0.33178419882804616,0.47849079629817964,0.41347329800244603,0.27414330218068533,Yes,0.21882047357929932,0.14554046072061427,0.28,0,0.0,0.72,225
PO-00226,Delta_Logistics,2023-08-26,2023-09-10 00:00:00.000000000,Office Supplies,Cancelled,0.3188522933926046,0.10851215295433746,0.10334284549531186,0.778816199376947,No,0.076979646303359,0.4297114794352363,0.8,0,0.0,0.2,226
PO-00227,Delta_Logistics,2023-07-22,2023-08-03 00:00:00.000000000,Raw Materials,Delivered,0.2752071125479896,0.4469643038747077,0.4193844272319609,0.0,Yes,0.17244084200785662,0.0,0.6799999999999999,0,0.0,0.32,227
PO-00228,Epsilon_Group,2022-08-24,2022-08-27 00:00:00.000000000,Packaging,Delivered,0.3677510608203678,0.4995423573680465,0.5021402364451693,0.14641744548286603,Yes,0.25075627215841273,0.07033671833244254,0.32,0,0.0,0.68,228
PO-00229,Gamma_Co,2023-08-26,2023-09-05 18:38:36.521739130,Raw Materials,Delivered,0.2733885633461306,0.24417776873792335,0.21636771300448435,0.24299065420560748,Yes,0.10826719551392877,0.15555555555555553,0.6000000000000001,0,0.0,0.4,229
PO-00230,Gamma_Co,2022-08-14,2022-08-28 00:00:00.000000000,Electronics,Delivered,0.33582541927662163,0.2500762737719923,0.2531593966571545,0.23052959501557632,Yes,0.13476254696361464,0.12095738470519556,0.76,0,0.0,0.24,230
PO-00231,Gamma_Co,2022-01-08,2022-01-13 00:00:00.000000000,Electronics,Delivered,0.30874924227116596,0.33682497711786846,0.3479412963717896,0.23052959501557632,Yes,0.1544079177517564,0.13122229259024698,0.4,0,0.0,0.6,231
PO-00232,Gamma_Co,2022-03-14,2022-03-26 00:00:00.000000000,Electronics,Delivered,0.27682360072741974,0.01098342316688701,0.024969425193640454,0.2367601246105919,Yes,0.0362045177426109,0.14975369458128077,0.6799999999999999,0,0.0,0.32,232
PO-00233,Epsilon_Group,2023-12-26,2024-01-04 00:00:00.000000000,MRO,Delivered,0.30208122853101643,0.3318417573477067,0.28638401956787607,0.16510903426791276,Yes,0.1494337109944922,0.09598965071151358,0.56,0,0.0,0.44,233
PO-00234,Delta_Logistics,2023-10-09,2023-10-18 00:00:00.000000000,Electronics,Delivered,0.25318246110325326,0.21600732228211128,0.2047492865878516,0.0,Yes,0.09228040828582441,0.0,0.56,0,0.0,0.44,234
PO-00235,Delta_Logistics,2022-03-02,2022-03-12 18:38:36.521739130,Raw Materials,Delivered,0.037987472216609426,0.2952303467914167,0.2670199755401549,0.09968847352024922,Yes,0.019514225196938018,0.3748953974895397,0.6000000000000001,0,0.0,0.4,235
PO-00236,Alpha_Inc,2022-08-23,2022-09-02 18:38:36.521739130,Office Supplies,Delivered,0.2519700949686806,0.10851215295433746,0.11781492050550346,0.0,Yes,0.06094165778208975,0.0,0.6000000000000001,0,0.0,0.4,236
PO-00237,Delta_Logistics,2022-03-11,2022-03-21 18:38:36.521739130,MRO,Delivered,0.28429985855728435,0.8157225668666734,0.7367509172441908,0.6853582554517134,Yes,0.29708238227250394,0.42249657064471874,0.6000000000000001,0,0.0,0.4,237
PO-00238,Gamma_Co,2022-02-02,2022-02-13 00:00:00.000000000,MRO,Delivered,0.2826833703778542,0.537984338452151,0.5079494496534855,0.22118380062305296,Yes,0.20624029557540188,0.13710344827586207,0.64,0,0.0,0.35999999999999993,238
PO-00239,Beta_Supplies,2022-12-05,2022-12-20 00:00:00.000000000,Electronics,Delivered,0.2636896342695495,0.6528017898911828,0.5563595597227885,0.40809968847352024,Yes,0.22722917658274058,0.27050147492625365,0.8,0,0.0,0.2,239
PO-00240,Gamma_Co,2022-03-14,2022-03-24 18:38:36.521739130,Packaging,Delivered,0.1275005051525561,0.7220583748601648,0.6378923766816144,0.12461059190031153,Yes,0.12377733541982924,0.16422287390029325,0.6000000000000001,0,0.0,0.4,240
PO-00241,Gamma_Co,2023-06-11,2023-06-19 00:00:00.000000000,Packaging,Delivered,0.12649020004041223,0.4950676294111666,0.46901752955564624,0.12149532710280374,Yes,0.08881755197449352,0.16129985228951255,0.52,0,0.0,0.48,241
PO-00242,Delta_Logistics,2022-09-01,2022-09-14 00:00:00.000000000,Office Supplies,Delivered,0.1962012527783391,0.07830773924539815,0.07419486343253162,0.4672897196261682,Yes,0.04073122564813111,0.410958904109589,0.72,0,0.0,0.28,242
PO-00243,Alpha_Inc,2022-10-13,2022-10-23 18:38:36.521739130,Raw Materials,Delivered,0.3570418266316428,0.5097121936336825,0.4877700774561762,0.1277258566978193,Yes,0.24769302470794655,0.06314631463146314,0.6000000000000001,0,0.0,0.4,243
PO-00244,Epsilon_Group,2023-11-17,2023-11-29 00:00:00.000000000,Electronics,Delivered,0.2588401697312589,0.5989016576833114,0.5557480635955973,0.1277258566978193,Yes,0.20727053857768532,0.08618618618618618,0.6799999999999999,0,0.0,0.32,244
PO-00245,Beta_Supplies,2023-05-13,2023-05-26 00:00:00.000000000,Raw Materials,Delivered,0.2790462719741363,0.7364995423573681,0.6971055849979617,0.5420560747663551,Yes,0.26662159991764545,0.3402234636871508,0.72,0,0.0,0.28,245
PO-00246,Beta_Supplies,2022-08-08,2022-08-26 00:00:00.000000000,Packaging,Pending,0.14305920387957166,0.4039458964710669,0.3791275988585405,0.19626168224299065,No,0.0844925857238721,0.23241106719367588,0.9199999999999999,0,0.0,0.08,246
PO-00247,Alpha_Inc,2023-07-07,2023-07-19 00:00:00.000000000,Packaging,Delivered,0.2986461911497273,0.12793654022170248,0.1342233999184672,0.09345794392523364,Yes,0.0787127638989661,0.054937867887508166,0.6799999999999999,0,0.0,0.32,247
PO-00248,Gamma_Co,2022-05-16,2022-05-25 00:00:00.000000000,Electronics,Delivered,0.28955344514043246,0.25841553950981394,0.22961679576029356,0.19003115264797507,Yes,0.11922738082071192,0.11509433962264151,0.56,0,0.0,0.44,248
PO-00249,Epsilon_Group,2023-08-08,2023-08-20 00:00:00.000000000,Packaging,Delivered,0.13073348151141648,0.3649954235736805,0.3703628210354668,0.04672897196261682,Yes,0.07152331843847995,0.06017191977077363,0.6799999999999999,0,0.0,0.32,249
PO-00250,Epsilon_Group,2023-08-14,2023-08-22 00:00:00.000000000,Packaging,Pending,0.06385128308749242,0.6485304586596156,0.6327965756216878,0.040498442367601244,Yes,0.059729518412755415,0.09918256130790191,0.52,0,0.0,0.48,250
PO-00251,Epsilon_Group,2023-04-30,2023-05-20 00:00:00.000000000,Office Supplies,Partially Delivered,0.34330167710648624,0.5606630733245195,0.5001019160211986,0.1557632398753894,Yes,0.25810497549073164,0.07999999999999999,1.0,0,0.0,0.0,251
PO-00252,Delta_Logistics,2022-09-06,2022-09-24 00:00:00.000000000,Office Supplies,Partially Delivered,0.2519700949686806,0.3344859147767721,0.2847533632286996,0.0,No,0.12590976904004447,0.0,0.9199999999999999,0,0.0,0.08,252
PO-00253,Gamma_Co,2023-04-30,2023-05-20 00:00:00.000000000,Packaging,Delivered,0.37199434229137207,0.9697955862910608,0.8876885446392174,0.2897196261682243,Yes,0.4506626096080477,0.1376321353065539,1.0,0,0.0,0.0,253
PO-00254,Beta_Supplies,2023-02-21,2023-02-24 00:00:00.000000000,Electronics,Delivered,0.2537886441705396,0.5885284246923624,0.523542600896861,0.4392523364485981,Yes,0.20034070372156587,0.30206579954093343,0.32,0,0.0,0.68,254
PO-00255,Beta_Supplies,2022-07-14,2022-07-29 00:00:00.000000000,Electronics,Delivered,0.13780561729642354,0.21814298789789488,0.20118222584590298,0.24299065420560748,Yes,0.051364988632321786,0.29795361527967257,0.8,0,0.0,0.2,255
PO-00256,Gamma_Co,2022-04-07,2022-04-17 18:38:36.521739130,Packaging,Delivered,0.13376439684784808,0.08756229024712701,0.09732980024459847,0.09657320872274143,Yes,0.029288018199097574,0.1217391304347826,0.6000000000000001,0,0.0,0.4,256
PO-00257,Beta_Supplies,2022-04-10,2022-04-24 00:00:00.000000000,Packaging,Delivered,0.37361083047080224,0.13495372724499138,0.14451691805951897,0.5856697819314641,Yes,0.1012382243220334,0.27705263157894733,0.76,0,0.0,0.24,257
PO-00258,Delta_Logistics,2023-11-06,2023-11-08 00:00:00.000000000,MRO,Cancelled,0.28207718731056786,0.252517034475745,0.26294333469221365,0.6978193146417445,No,0.1143155932378252,0.43344851416724256,0.28,0,0.0,0.72,258
PO-00259,Epsilon_Group,2023-03-18,2023-03-28 18:38:36.521739130,Office Supplies,Delivered,0.34229137199434234,0.15590358995220183,0.1322869955156951,0.17133956386292834,Yes,0.10091756862110843,0.08825214899713467,0.6000000000000001,0,0.0,0.4,259
PO-00260,Beta_Supplies,2022-12-29,2023-01-14 00:00:00.000000000,Office Supplies,Delivered,0.32935946655890086,0.17715854774738132,0.17682429677945374,0.4454828660436137,Yes,0.10505874633194434,0.23819155264723377,0.8400000000000001,0,0.0,0.16,260
PO-00261,Delta_Logistics,2023-03-10,2023-03-18 00:00:00.000000000,Electronics,Delivered,0.3018791675085877,0.27773822841452256,0.28220546269873625,0.6666666666666666,Yes,0.13082088084695456,0.3878317152103559,0.52,0,0.0,0.48,261
PO-00262,Epsilon_Group,2023-02-25,2023-03-02 00:00:00.000000000,Raw Materials,Delivered,0.2535865831481108,0.16709040984440154,0.17009783938035064,0.12149532710280374,Yes,0.07827450065223647,0.08361408882082695,0.4,0,0.0,0.6,262
PO-00263,Gamma_Co,2023-04-24,2023-05-06 00:00:00.000000000,Raw Materials,Delivered,0.3463325924429178,0.8814197091426829,0.7646759070525887,0.20249221183800623,Yes,0.3857312380373574,0.10311614730878185,0.6799999999999999,0,0.0,0.32,263
PO-00264,Gamma_Co,2022-02-25,2022-03-15 00:00:00.000000000,Packaging,Cancelled,0.22933926045665795,0.06579884063866571,0.06858948226661232,0.19937694704049844,Yes,0.044294322062666515,0.15109612141652612,0.9199999999999999,0,0.0,0.08,264
PO-00265,Delta_Logistics,2023-11-21,2023-11-26 00:00:00.000000000,Packaging,Delivered,0.37421701353808856,0.5355435777483982,0.4771708112515288,0.7912772585669782,Yes,0.27025317496448237,0.37372569626904883,0.4,0,0.0,0.6,265
PO-00266,Delta_Logistics,2023-11-01,2023-11-05 00:00:00.000000000,MRO,Delivered,0.306930693069307,0.41960744432014646,0.39339584182633514,0.0,No,0.18230431048211887,0.0,0.36,0,0.0,0.64,266
PO-00267,Delta_Logistics,2023-10-24,2023-11-13 00:00:00.000000000,MRO,Delivered,0.08890684986866035,0.9957286687684328,0.8569099062372605,0.0,No,0.11832916191840187,0.0,1.0,0,0.0,0.0,267
PO-00268,Beta_Supplies,2022-04-11,2022-04-20 00:00:00.000000000,Electronics,Partially Delivered,0.11355829460497072,0.0970202379741686,0.11108846310640036,0.1806853582554517,Yes,0.026190914372200738,0.264926590538336,0.56,0,0.0,0.44,268
PO-00269,Gamma_Co,2022-03-04,2022-03-16 00:00:00.000000000,Raw Materials,Partially Delivered,0.26065871893311787,0.3603172988914879,0.3533428454953118,0.19626168224299065,Yes,0.13781813561967873,0.13154362416107382,0.6799999999999999,0,0.0,0.32,269
PO-00270,Beta_Supplies,2023-02-17,2023-03-04 00:00:00.000000000,MRO,Partially Delivered,0.30955748636088104,0.9430489169124376,0.8164492458214432,0.5109034267912772,Yes,0.36736400740560365,0.2900821225521162,0.8,0,0.0,0.2,270
PO-00271,Beta_Supplies,2022-12-14,2022-12-24 18:38:36.521739130,Raw Materials,Cancelled,0.36956961002222677,0.8328078917929422,0.8307174887892378,0.5389408099688473,Yes,0.39074831151740763,0.2576595744680851,0.6000000000000001,0,0.0,0.4,271
PO-00272,Epsilon_Group,2022-04-22,2022-04-26 00:00:00.000000000,MRO,Delivered,0.28450191957971316,0.7520593918437913,0.7485731757032206,0.14641744548286603,Yes,0.27671384108587294,0.09019876627827278,0.36,0,0.0,0.64,272
PO-00273,Delta_Logistics,2022-09-12,2022-09-22 18:38:36.521739130,Office Supplies,Delivered,0.2847039806021419,0.24102511949557615,0.23033020790868328,0.6479750778816199,No,0.11164382281063791,0.39890410958904104,0.6000000000000001,0,0.0,0.4,273
PO-00274,Beta_Supplies,2022-07-16,2022-07-28 00:00:00.000000000,Packaging,Partially Delivered,0.22933926045665795,0.15559849486423272,0.1580717488789238,0.34890965732087226,Yes,0.06788426480416802,0.2644182124789207,0.6799999999999999,0,0.0,0.32,274
PO-00275,Epsilon_Group,2022-07-14,2022-07-23 00:00:00.000000000,MRO,Pending,0.3303697716710447,0.6248347401606834,0.5701182225845903,0.16510903426791276,Yes,0.2725588775451131,0.08801897983392645,0.56,0,0.0,0.44,275
PO-00276,Alpha_Inc,2023-07-04,2023-07-08 00:00:00.000000000,MRO,Delivered,0.33279450394019,0.9277941625139834,0.9317162657969833,0.08722741433021806,Yes,0.38845621455977364,0.046171967020023554,0.36,0,0.0,0.64,276
PO-00277,Epsilon_Group,2023-04-05,2023-04-15 18:38:36.521739130,Electronics,Delivered,0.19195797130733486,0.5469337943659107,0.47319608642478606,0.09968847352024922,Yes,0.1437571927905516,0.08951048951048951,0.6000000000000001,0,0.0,0.4,277
PO-00278,Alpha_Inc,2022-05-24,2022-05-27 00:00:00.000000000,Office Supplies,Delivered,0.2228733077389372,0.5271026136479203,0.45699143905421935,0.0778816199376947,Yes,0.16095920543161704,0.060658578856152515,0.32,0,0.0,0.68,278
PO-00279,Alpha_Inc,2023-03-09,2023-03-29 00:00:00.000000000,Packaging,Cancelled,0.14083653263285514,0.2727550086443608,0.23889115368936,0.0,No,0.06150412865332941,0.0,1.0,0,0.0,0.0,279
PO-00280,Alpha_Inc,2022-07-07,2022-07-17 18:38:36.521739130,Office Supplies,Delivered,0.022428773489593858,0.7199227092443812,0.7082144313086018,0.006230529595015576,Yes,0.02783782547905196,0.0345679012345679,0.6000000000000001,0,0.0,0.4,280
PO-00281,Alpha_Inc,2022-10-13,2022-10-24 00:00:00.000000000,Packaging,Delivered,0.0,0.17492118376894134,0.15144720750101917,0.0,Yes,0.0012707741982424872,0.0,0.64,0,0.0,0.35999999999999993,281
PO-00282,Delta_Logistics,2023-04-19,2023-04-24 00:00:00.000000000,Office Supplies,Delivered,0.12931905435441504,0.3176039865758162,0.3040154912352222,0.3302180685358255,Yes,0.06353301086805452,0.4295224312590449,0.4,0,0.0,0.6,282
PO-00283,Beta_Supplies,2022-09-13,2022-09-20 00:00:00.000000000,Office Supplies,Delivered,0.044049302889472626,0.40048815214075056,0.37178964533224623,0.09968847352024922,No,0.028480082967269244,0.33308550185873603,0.48000000000000004,0,0.0,0.52,283
PO-00284,Beta_Supplies,2022-03-19,2022-04-06 00:00:00.000000000,Electronics,Pending,0.32087290361689236,0.46171056645988,0.47013860578883004,0.45794392523364486,Yes,0.205686970205713,0.2511287370347773,0.9199999999999999,0,0.0,0.08,284
PO-00285,Alpha_Inc,2023-03-30,2023-04-06 00:00:00.000000000,Raw Materials,Delivered,0.1723580521317438,0.23594020136275806,0.2118834080717489,0.08099688473520249,Yes,0.06736644019911965,0.08053097345132743,0.48000000000000004,0,0.0,0.52,285
PO-00286,Beta_Supplies,2023-07-18,2023-07-26 00:00:00.000000000,Office Supplies,Delivered,0.3552232774297839,0.11522424488965731,0.10578883000407663,0.0,Yes,0.08839066429003767,0.0,0.52,0,0.0,0.48,286
PO-00287,Alpha_Inc,2022-04-11,2022-04-16 00:00:00.000000000,Packaging,Delivered,0.2519700949686806,0.5602562798738941,0.5063187933143091,0.0,Yes,0.1908194031501523,0.0,0.4,0,0.0,0.6,287
PO-00288,Beta_Supplies,2022-02-21,2022-03-13 00:00:00.000000000,Packaging,Delivered,0.07738937159022026,0.2575002542459066,0.2600896860986547,0.1277258566978193,Yes,0.03340031774986423,0.264516129032258,1.0,0,0.0,0.0,288
PO-00289,Epsilon_Group,2023-10-30,2023-11-04 00:00:00.000000000,Electronics,Delivered,0.2879369569610023,0.5899522017695514,0.57083163473298,0.13395638629283488,Yes,0.22696319115832733,0.08157181571815718,0.4,0,0.0,0.6,289
PO-00290,Delta_Logistics,2023-07-08,2023-07-18 18:38:36.521739130,Raw Materials,Partially Delivered,0.33542129723176406,0.1545815112376691,0.15837749694251937,0.9034267912772586,Yes,0.0984122192911065,0.47457627118644063,0.6000000000000001,0,0.0,0.4,290
PO-00291,Gamma_Co,2022-01-16,2022-01-22 00:00:00.000000000,Packaging,Delivered,0.2327742978379471,0.43181124783890984,0.39145943742356304,0.1526479750778816,Yes,0.14248511209208756,0.11404821280133,0.44,0,0.0,0.56,291
PO-00292,Alpha_Inc,2022-04-06,2022-04-07 00:00:00.000000000,Electronics,Delivered,0.21721559911093155,0.48774534729990854,0.43772931104769675,0.0,Yes,0.14719054021756836,0.0,0.24000000000000002,0,0.0,0.76,292
PO-00293,Epsilon_Group,2022-08-31,2022-09-12 00:00:00.000000000,Packaging,Delivered,0.34471610426348764,0.044137089392860776,0.03862617203424379,0.19626168224299065,Yes,0.058128807856841824,0.100398406374502,0.6799999999999999,0,0.0,0.32,293
PO-00294,Epsilon_Group,2022-06-20,2022-06-28 00:00:00.000000000,MRO,Delivered,0.14710042432814713,0.30977321265127633,0.27527517325723605,0.06230529595015576,Yes,0.0705212778202891,0.07188703465982028,0.52,0,0.0,0.48,294
PO-00295,Delta_Logistics,2023-02-21,2023-02-22 00:00:00.000000000,Office Supplies,Delivered,0.34229137199434234,0.12905522221092242,0.13554830819404812,0.8785046728971962,No,0.09054035272352362,0.4524928366762177,0.24000000000000002,0,0.0,0.76,295
PO-00296,Delta_Logistics,2023-05-13,2023-05-15 00:00:00.000000000,Raw Materials,Delivered,0.34996969084663576,0.062239397945693095,0.06655116184264168,0.9190031152647975,Yes,0.06616698289228065,0.46326416152551875,0.28,0,0.0,0.72,296
PO-00297,Alpha_Inc,2023-05-08,2023-05-22 00:00:00.000000000,Office Supplies,Partially Delivered,0.29056375025257636,0.9781348520288824,0.8564003261312678,0.0,Yes,0.3570054203991088,0.0,0.76,0,0.0,0.24,297
PO-00298,Alpha_Inc,2022-08-07,2022-08-10 00:00:00.000000000,Office Supplies,Delivered,0.04950495049504952,0.30041696328689116,0.26477782307378717,0.0,Yes,0.024973481424382587,0.0,0.32,0,0.0,0.68,298
PO-00299,Epsilon_Group,2023-02-15,2023-02-27 00:00:00.000000000,MRO,Delivered,0.1685188927055971,0.7875521204108614,0.7290052996331023,0.09657320872274143,Yes,0.1740391197702542,0.09807909604519774,0.6799999999999999,0,0.0,0.32,299
PO-00300,Epsilon_Group,2022-03-02,2022-03-06 00:00:00.000000000,Raw Materials,Pending,0.29521115376843815,0.22790603071290555,0.21280065226253567,0.16510903426791276,Yes,0.11129602344131709,0.09814814814814814,0.36,0,0.0,0.64,300
PO-00301,Delta_Logistics,2022-06-18,2022-06-26 00:00:00.000000000,Office Supplies,Delivered,0.04061426550818347,0.6333774026238178,0.5948838157358337,0.0,No,0.03955618637991541,0.0,0.52,0,0.0,0.48,301
PO-00302,Alpha_Inc,2023-01-24,2023-02-03 18:38:36.521739130,Electronics,Cancelled,0.2436855930491009,0.7351774636428353,0.7401141459437424,0.09345794392523364,Yes,0.23343219185009667,0.06682577565632458,0.6000000000000001,0,0.0,0.4,302
PO-00303,Alpha_Inc,2022-01-03,2022-01-20 00:00:00.000000000,Packaging,Delivered,0.0244493837138816,0.5366622597376182,0.4754382388911538,0.012461059190031152,Yes,0.022694854934549973,0.06511627906976744,0.8800000000000001,0,0.0,0.12,303
PO-00304,Epsilon_Group,2023-02-04,2023-02-05 00:00:00.000000000,Packaging,Pending,0.08062234794908063,0.457744330316282,0.41388096208724023,0.028037383177570093,Yes,0.05466261771735941,0.055999999999999994,0.24000000000000002,0,0.0,0.76,304
PO-00305,Gamma_Co,2022-09-29,2022-10-15 00:00:00.000000000,Electronics,Delivered,0.15457668215801174,0.38757246008339274,0.3480432123929882,0.14018691588785046,Yes,0.08802500190906716,0.15441176470588233,0.8400000000000001,0,0.0,0.16,305
PO-00306,Epsilon_Group,2023-04-11,2023-04-25 00:00:00.000000000,Packaging,Delivered,0.05900181854920186,0.34231668870131193,0.2986139421117,0.021806853582554516,Yes,0.03243184067184747,0.057142857142857134,0.76,0,0.0,0.24,306
PO-00307,Gamma_Co,2022-10-20,2022-11-05 00:00:00.000000000,MRO,Delivered,0.05617296423519903,0.8850808501983118,0.7753770892784345,0.06542056074766354,No,0.07058103894249171,0.17872340425531913,0.8400000000000001,0,0.0,0.16,307
PO-00308,Alpha_Inc,2023-03-10,2023-03-25 00:00:00.000000000,Electronics,Delivered,0.37563144069509,0.8120614258110445,0.7799633102323685,0.0,Yes,0.38823780376411726,0.0,0.8,0,0.0,0.2,308
PO-00309,Epsilon_Group,2023-12-15,2023-12-18 00:00:00.000000000,MRO,Delivered,0.17821782178217824,0.9879995932065493,0.968406033428455,0.09034267912772585,Yes,0.22500810368025348,0.08703108252947481,0.32,0,0.0,0.68,309
PO-00310,Delta_Logistics,2023-07-24,2023-07-29 00:00:00.000000000,Raw Materials,Delivered,0.32976358860375843,0.12458049425404251,0.12851610273134936,0.7881619937694704,Yes,0.08558605883170499,0.4209150326797385,0.4,0,0.0,0.6,310
PO-00311,Beta_Supplies,2023-11-09,2023-11-18 00:00:00.000000000,Packaging,Pending,0.039603960396039604,0.7451439031831587,0.6390134529147983,0.0,Yes,0.04484735459609884,0.0,0.56,0,0.0,0.44,311
PO-00312,Alpha_Inc,2023-05-14,2023-06-02 00:00:00.000000000,MRO,Delivered,0.19801980198019806,0.9271839723380455,0.9109253974724827,0.0,Yes,0.23495922029868854,0.0,0.96,0,0.0,0.04,312
PO-00313,Alpha_Inc,2022-06-08,2022-06-19 00:00:00.000000000,Packaging,Delivered,0.38977571226510416,0.16403945896471067,0.15175295556461477,0.1277258566978193,Yes,0.11833896067006343,0.05797979797979798,0.64,0,0.0,0.35999999999999993,313
PO-00314,Epsilon_Group,2022-07-14,2022-08-03 00:00:00.000000000,Raw Materials,Delivered,0.30975954738330985,0.05715447981287501,0.050244598450876476,0.17757009345794392,Yes,0.056780364473015266,0.10075757575757575,1.0,0,0.0,0.0,314
PO-00315,Beta_Supplies,2022-10-31,2022-11-15 00:00:00.000000000,Office Supplies,Delivered,0.15154576682158014,0.7048713515712398,0.6282103546677538,0.0,Yes,0.142665882165844,0.0,0.8,0,0.0,0.2,315
PO-00316,Beta_Supplies,2022-08-11,2022-08-25 00:00:00.000000000,Packaging,Delivered,0.02869266518488584,0.5392047188040272,0.4911333061557277,0.0,Yes,0.02581256992873492,0.0,0.76,0,0.0,0.24,316
PO-00317,Beta_Supplies,2022-03-01,2022-03-05 00:00:00.000000000,Raw Materials,Delivered,0.12265104061426552,0.7706701922099055,0.7193232776192418,0.22429906542056074,Yes,0.1264378203882063,0.30638297872340425,0.36,0,0.0,0.64,317
PO-00318,Epsilon_Group,2023-08-17,2023-09-04 00:00:00.000000000,Electronics,Delivered,0.24712063043039004,0.1411573273670294,0.14359967386873218,0.11526479750778816,Yes,0.06899082544008221,0.08131868131868131,0.9199999999999999,0,0.0,0.08,318
PO-00319,Epsilon_Group,2023-07-10,2023-07-17 00:00:00.000000000,Packaging,Partially Delivered,0.23156193170337447,0.7940608156208685,0.7088259274357929,0.09657320872274143,Yes,0.23780858465254193,0.07251461988304092,0.48000000000000004,0,0.0,0.52,319
PO-00320,Gamma_Co,2022-03-04,2022-03-12 00:00:00.000000000,Electronics,Delivered,0.0373812891493231,0.17888741991253942,0.19200978393803506,0.03426791277258567,Yes,0.01316316993896166,0.13050847457627118,0.52,0,0.0,0.48,320
PO-00321,Gamma_Co,2022-11-18,2022-12-03 00:00:00.000000000,Raw Materials,Partially Delivered,0.27237825823398676,0.15386962269907456,0.1316754993885039,0.19314641744548286,Yes,0.07989052879695434,0.12408863473909934,0.8,0,0.0,0.2,321
PO-00322,Gamma_Co,2022-02-28,2022-03-04 00:00:00.000000000,Electronics,Delivered,0.09335219236209336,0.14308959625750028,0.13565022421524664,0.09034267912772585,Yes,0.026834906352091452,0.15828460038986353,0.36,0,0.0,0.64,322
PO-00323,Delta_Logistics,2022-02-21,2022-03-04 00:00:00.000000000,MRO,Delivered,0.2770256617498485,0.7412793654022171,0.6848756624541378,0.616822429906542,Yes,0.26625159004455845,0.38987341772151896,0.64,0,0.0,0.35999999999999993,323
PO-00324,Alpha_Inc,2023-08-22,2023-09-03 00:00:00.000000000,Office Supplies,Delivered,0.3622954132147909,0.6678531475643242,0.6500203832042397,0.0,Yes,0.3158544027142767,0.0,0.6799999999999999,0,0.0,0.32,324
PO-00325,Gamma_Co,2023-05-04,2023-05-14 18:38:36.521739130,Electronics,Delivered,0.13295615275813297,0.5166276822943151,0.4614757439869548,0.1277258566978193,Yes,0.0964937363451017,0.1619181946403385,0.6000000000000001,0,0.0,0.4,325
PO-00326,Delta_Logistics,2023-05-30,2023-06-15 00:00:00.000000000,MRO,Delivered,0.1539704990907254,0.3543170954947626,0.3313289849164289,0.0,No,0.0817056855961279,0.0,0.8400000000000001,0,0.0,0.16,326
PO-00327,Delta_Logistics,2023-06-28,2023-07-01 00:00:00.000000000,Office Supplies,Delivered,0.19256415437462118,0.8712498728770468,0.8523236852833267,0.45482866043613707,No,0.21631620549086006,0.40717131474103585,0.32,0,0.0,0.68,327
PO-00328,Epsilon_Group,2022-06-11,2022-06-15 00:00:00.000000000,Raw Materials,Delivered,0.08102646999393817,0.36214786941930244,0.3171626579698329,0.028037383177570093,Yes,0.045343441740564656,0.05575221238938052,0.36,0,0.0,0.64,328
PO-00329,Beta_Supplies,2022-02-28,2022-03-12 00:00:00.000000000,Raw Materials,Pending,0.2764194786825622,0.7431099359300315,0.633815735833673,0.42679127725856697,Yes,0.2662611184858293,0.27033121916842845,0.6799999999999999,0,0.0,0.32,329
PO-00330,Beta_Supplies,2023-06-05,2023-06-23 00:00:00.000000000,Packaging,Delivered,0.30975954738330985,0.4361842774331333,0.43467183041174084,0.5202492211838006,No,0.1897633455055604,0.2952020202020202,0.9199999999999999,0,0.0,0.08,330
PO-00331,Gamma_Co,2022-03-24,2022-04-11 00:00:00.000000000,MRO,Pending,0.029298848252172164,0.3408929116241229,0.35201793721973096,0.018691588785046728,Yes,0.01763473452478645,0.0857142857142857,0.9199999999999999,0,0.0,0.08,331
PO-00332,Alpha_Inc,2022-07-10,2022-07-14 00:00:00.000000000,Office Supplies,Delivered,0.23641139624166502,0.4306925658496898,0.3761720342437831,0.09034267912772585,Yes,0.14434369876069444,0.06650286650286649,0.36,0,0.0,0.64,332
PO-00333,Alpha_Inc,2022-03-12,2022-03-26 00:00:00.000000000,Packaging,Delivered,0.17417660133360277,0.2711278348418591,0.27445984508764787,0.0,Yes,0.07517241860897823,0.0,0.76,0,0.0,0.24,333
PO-00334,Alpha_Inc,2023-09-02,2023-09-04 00:00:00.000000000,Packaging,Delivered,0.3501717518690645,0.7542967558222313,0.6871178149205055,0.11526479750778816,Yes,0.3396719017529854,0.058071748878923767,0.28,0,0.0,0.72,334
PO-00335,Delta_Logistics,2022-03-11,2022-03-21 18:38:36.521739130,Raw Materials,Delivered,0.3721964033138008,0.45723583850300015,0.4390542193232777,0.0,Yes,0.23598885510259296,0.0,0.6000000000000001,0,0.0,0.4,335
